real_mdot [kg/s],real_is_choked [-],real_tank.mass [kg],real_tank.volume [m^3],real_tank.inenergy [J],real_tank.pressure [Pa],real_tank.temperature [degK],real_tank.density [kg/m^3],real_tank.sp_inenergy [J/kg],real_tank.sp_enthalpy [J/kg],atmospheric.pressure [Pa],time [s]
0.34063997722249423,1.0,0.13394637135945792,0.0037854117839999993,60758.70200622735,11869401.951537186,144.23110393503438,35.384887827954714,453604.68812682916,789041.7258036913,101325.0,0.28700000000000003
0.3393870979127258,1.0,0.1336069842615452,0.0037854117839999993,60490.911424774786,11813725.559559055,143.96262812642388,35.29523124175523,452752.61438698083,787464.2778023799,101325.0,0.28800000000000003
0.33814046924646596,1.0,0.13326884379229872,0.0037854117839999993,60224.63788436386,11758385.832091508,143.69500864033606,35.20590398000905,451903.3569333337,785892.3901014143,101325.0,0.289
0.3369000509880331,1.0,0.1329319437413107,0.0037854117839999993,59959.870698067585,11703380.237920295,143.42824141829172,35.116904402099976,451056.901829038,784326.033524497,101325.0,0.29
0.33566580322271583,1.0,0.13259627793808798,0.0037854117839999993,59696.599270036095,11648706.268787315,143.16232242781632,35.02823087795618,450213.23523055227,782765.1791004334,101325.0,0.291
0.33443768635369986,1.0,0.1322618402517343,0.0037854117839999993,59434.813094579506,11594361.439145677,142.89724766222832,34.93988178796622,449372.3433868535,781209.7980613264,101325.0,0.292
0.3332156610990326,1.0,0.13192862459063526,0.0037854117839999993,59174.50175526146,11540343.28591782,142.63301314043053,34.85185552289581,448534.2126386563,779659.8618407894,101325.0,0.293
0.33199968848861605,1.0,0.13159662490214663,0.0037854117839999993,58915.65492400324,11486649.3682566,142.36961490670285,34.7641504838055,447698.8294176395,778115.342072178,101325.0,0.294
0.3307897298612391,1.0,0.13126583517228538,0.0037854117839999993,58658.2623601983,11433277.267309288,142.1070490304974,34.67676508196906,446866.1802456808,776576.2105868404,101325.0,0.295
0.32958574686163844,1.0,0.13093624942542373,0.0037854117839999993,58402.31390983705,11380224.585984454,141.84531160623538,34.58969773879262,446036.2517340988,775042.4394123866,101325.0,0.296
0.3283877014375953,1.0,0.13060786172398614,0.0037854117839999993,58147.79950464183,11327488.948721701,141.5843987531062,34.50294688573468,445209.0305829039,773514.0007709743,101325.0,0.297
0.32719555583705956,1.0,0.13028066616814907,0.0037854117839999993,57894.709161211824,11275068.00126425,141.32430661486856,34.41651096422674,444384.50358005526,771990.8670776162,101325.0,0.298
0.326009272605316,1.0,0.12995465689554375,0.0037854117839999993,57643.0329801779,11222959.410434203,141.0650313596529,34.330388425594805,443562.657600726,770473.0109384992,101325.0,0.299
0.32482881458216806,1.0,0.12962982808096157,0.0037854117839999993,57392.76114536719,11171160.863910615,140.80656917976654,34.24457773098157,442743.4796065762,768960.4051493289,101325.0,0.3
0.32365414489916344,1.0,0.12930617393606242,0.0037854117839999993,57143.88392297727,11119670.070010256,140.54891629150052,34.15907735126933,441926.9566450324,767453.0226936825,101325.0,0.301
0.32248522697684723,1.0,0.12898368870908558,0.0037854117839999993,56896.39166075983,11068484.757470965,140.29206893493773,34.07388576700368,441113.0758485748,765950.8367413877,101325.0,0.302
0.32132202452204334,1.0,0.12866236668456354,0.0037854117839999993,56650.27478721373,11017602.675237702,140.0360233737638,33.98900146831782,440301.8244340319,764453.820646911,101325.0,0.303
0.32016450152516623,1.0,0.12834220218303838,0.0037854117839999993,56405.52381078731,10967021.592251131,139.7807758950791,33.904422954857694,439493.18970188143,762961.9479477672,101325.0,0.304
0.31901262225756666,1.0,0.12802318956078082,0.0037854117839999993,56162.12931908975,10916739.297238767,139.52632280921284,33.820148735707754,438687.1590355588,761475.1923629446,101325.0,0.305
0.31786635126889884,1.0,0.12770532320951192,0.0037854117839999993,55920.08197811156,10866753.598508667,139.2726604495392,33.73617732931746,437883.7199007727,759993.5277913434,101325.0,0.306
0.3167256533845245,1.0,0.1273885975561274,0.0037854117839999993,55679.37253145383,10817062.323745525,139.01978517229438,33.65250726342839,437082.85984482645,758516.9283102358,101325.0,0.307
0.3155904937029395,1.0,0.12707300706242444,0.0037854117839999993,55439.99179956636,10767663.319809293,138.76769335639668,33.56913707500216,436284.56649594783,757045.3681737372,101325.0,0.308
0.3144608375932303,1.0,0.1267585462248312,0.0037854117839999993,55201.93067899437,10718554.452536184,138.51638140326708,33.486065310148895,435488.8275626236,755578.8218112946,101325.0,0.309
0.3133366506925584,1.0,0.12644520957413866,0.0037854117839999993,54965.18014163379,10669733.606542027,138.26584573665252,33.403290524056416,434695.63083294226,754117.2638261915,101325.0,0.31
0.31221789890367335,1.0,0.12613299167523498,0.0037854117839999993,54729.73123399499,10621198.685028017,138.01608280244997,33.32081128092008,433904.9641739423,752660.6689940662,101325.0,0.311
0.31110454839244983,1.0,0.12582188712684253,0.0037854117839999993,54495.57507647484,10572947.609588737,137.76708906853293,33.23862615387329,433116.81553096726,751209.0122614471,101325.0,0.312
0.3099965655854529,1.0,0.12551189056125708,0.0037854117839999993,54262.70286263695,10524978.320022507,137.51886102457902,33.15673372491861,432331.1729270272,749762.2687443021,101325.0,0.313
0.30889391716753173,1.0,0.12520299664408954,0.0037854117839999993,54031.10585850011,10477288.774143944,137.27139518189995,33.07513258485951,431548.02446216653,748320.4137266026,101325.0,0.314
0.3077965700794349,1.0,0.1248952000740101,0.0037854117839999993,53800.77540183464,10429876.947598778,137.02468807327193,32.99382133323282,430767.3583128375,746883.422658902,101325.0,0.315
0.3067044915154565,1.0,0.12458849558249464,0.0037854117839999993,53571.70290146671,10382740.833680842,136.77873625276897,32.91279857824173,429989.1627312805,745451.2711569298,101325.0,0.316
0.3056176489211008,1.0,0.12428287793357354,0.0037854117839999993,53343.87983659049,10335878.443151228,136.53353629559663,32.83206293668936,429213.4260449104,744023.9350001985,101325.0,0.317
0.30453600999078106,1.0,0.12397834192358276,0.0037854117839999993,53117.297756087886,10289287.804059595,136.28908479792847,32.75161303391314,428440.13665570796,742601.3901306253,101325.0,0.318
0.3034595426655354,1.0,0.12367488238091723,0.0037854117839999993,52891.948277856056,10242966.961567558,136.04537837674286,32.67144750371952,427669.2830396188,741183.6126511684,101325.0,0.319
0.3023882151307689,1.0,0.12337249416578645,0.0037854117839999993,52667.82308814229,10196913.977774164,135.8024136696622,32.591564988319504,426900.8537459567,739770.5788244742,101325.0,0.32
0.3013219958140232,1.0,0.12307117216997243,0.0037854117839999993,52444.91394088641,10151126.931543443,135.56018733479334,32.51196413826466,426134.8373968132,738362.265071543,101325.0,0.321
0.30026085338276604,1.0,0.12277091131658967,0.0037854117839999993,52223.21265707039,10105603.918333933,135.31869605056946,32.43264361238373,425371.2226864738,736958.6479704034,101325.0,0.322
0.2992047567422073,1.0,0.12247170655984746,0.0037854117839999993,52002.711124075344,10060343.050030239,135.0779365155933,32.35360207771982,424609.99838083837,735559.7042548021,101325.0,0.323
0.29815367503313384,1.0,0.12217355288481432,0.0037854117839999993,51783.40129504549,10015342.454776559,134.8379054484824,32.27483820946819,423851.15331684815,734165.4108129073,101325.0,0.324
0.29710757762977485,1.0,0.12187644530718456,0.0037854117839999993,51565.2751882593,9970600.27681212,134.59859958771494,32.19635069091458,423094.67640191794,732775.7446860233,101325.0,0.325
0.296066434137682,1.0,0.12158037887304687,0.0037854117839999993,51348.32488650752,9926114.676308604,134.36001569147805,32.11813821337407,422340.5566133741,731390.6830673213,101325.0,0.326
0.29503021439163646,1.0,0.12128534865865524,0.0037854117839999993,51132.542536478126,9881883.829209361,134.12215053751635,32.04019947613057,421588.78299789736,730010.2033005771,101325.0,0.327
0.2939988884535768,1.0,0.12099134977020166,0.0037854117839999993,50917.920348147985,9837905.92707059,133.885000922983,31.962533186376767,420839.3446709717,728634.282878928,101325.0,0.328
0.2929724266105492,1.0,0.12069837734359111,0.0037854117839999993,50704.45059418131,9794179.176904319,133.64856366429152,31.885138059154713,420092.2308163378,727262.8994436377,101325.0,0.329
0.29195079937268137,1.0,0.12040642654421843,0.0037854117839999993,50492.125609334646,9750701.801023168,133.4128355969687,31.808012817296827,419347.4306854523,725896.0307828734,101325.0,0.33
0.2909339774711718,1.0,0.12011549256674726,0.0037854117839999993,50280.93778986845,9707472.036887,133.17781357551002,31.73115619136755,418604.93359695224,724533.6548304985,101325.0,0.331
0.2899219318563047,1.0,0.11982557063489097,0.0037854117839999993,50070.87959296508,9664488.136951234,132.9434944732349,31.654566919605433,417864.7289361239,723175.749664873,101325.0,0.332
0.2889146336954879,1.0,0.11953665600119548,0.0037854117839999993,49861.943536153194,9621748.368516997,132.70987518214457,31.578243747865795,417126.8061543777,721822.2935076692,101325.0,0.333
0.2879120543713054,1.0,0.11924874394682418,0.0037854117839999993,49654.1221967384,9579251.013582949,132.47695261278034,31.502185429563877,416391.15476872725,720473.2647226959,101325.0,0.334
0.28691416547959514,1.0,0.11896182978134458,0.0037854117839999993,49447.40821124012,9536994.368698834,132.2447236940839,31.426390725618504,415657.7643612741,719128.6418147376,101325.0,0.335
0.28592093882754366,1.0,0.11867590884251704,0.0037854117839999993,49241.794274834676,9494976.744820679,132.01318537325812,31.350858404396266,414926.6245786965,717788.4034284016,101325.0,0.336
0.2849323464318047,1.0,0.11839097649608524,0.0037854117839999993,49037.27314080428,9453196.467167716,131.78233461562994,31.275587241656154,414197.72513174405,716452.5283469795,101325.0,0.337
0.28394836051662925,1.0,0.11810702813556861,0.0037854117839999993,48833.83761999216,9411651.87508086,131.55216840451376,31.200576020494747,413471.05579473614,715120.9954913179,101325.0,0.338
0.2829689535120264,1.0,0.11782405918205659,0.0037854117839999993,48631.4805802635,9370341.32188288,131.32268374107676,31.125823531291836,412746.6064050659,713793.7839187004,101325.0,0.339
0.2819940980519342,1.0,0.11754206508400465,0.0037854117839999993,48430.19494597227,9329263.174740102,131.09387764420487,31.051328571656573,412024.3668627083,712470.8728217409,101325.0,0.34
0.28102376697241466,1.0,0.11726104131703223,0.0037854117839999993,48229.97369743378,9288415.814525733,130.8657471503703,30.97708994637405,411304.32712973317,711152.241527288,101325.0,0.341
0.28005793330986334,1.0,0.11698098338372237,0.0037854117839999993,48030.80987040297,9247797.635684695,130.63828931350008,30.9031064673524,410586.4772298225,709837.8694953392,101325.0,0.342
0.2790965702992409,1.0,0.11670188681342313,0.0037854117839999993,47832.6965555583,9207407.046100054,130.4115012048461,30.82937695357033,409870.80724779295,708527.7363179652,101325.0,0.343
0.27813965137232205,1.0,0.1164237471620508,0.0037854117839999993,47635.6268979912,9167242.466960907,130.18537991285592,30.755900231025123,409157.30732912186,707221.8217182476,101325.0,0.34400000000000003
0.27718715015595974,1.0,0.11614656001189484,0.0037854117839999993,47439.59409670101,9127302.332631767,129.95992254304483,30.682675132681116,408445.9676794785,705920.1055492231,101325.0,0.34500000000000003
0.27623904047036746,1.0,0.11587032097142448,0.0037854117839999993,47244.59140409535,9087585.090523468,129.7351262178695,30.609700498418615,407736.7785642593,704622.5677928394,101325.0,0.34600000000000003
0.27529529632744126,1.0,0.11559502567509704,0.0037854117839999993,47050.61212549582,9048089.200965498,129.51098807660208,30.53697517498325,407029.7303081275,703329.1885589219,101325.0,0.34700000000000003
0.2743558919290475,1.0,0.11532066978316799,0.0037854117839999993,46857.649618649004,9008813.137079755,129.28750527520612,30.464498015935803,406324.8132945571,702039.9480841503,101325.0,0.34800000000000003
0.2734208016653775,1.0,0.1150472489815026,0.0037854117839999993,46665.697293242716,8969755.384655753,129.0646749862129,30.39226788160245,405622.01796538103,700754.8267310433,101325.0,0.34900000000000003
0.27249000011329927,1.0,0.11477475898138931,0.0037854117839999993,46474.74861042738,8930914.442027213,128.8424943985996,30.320283639025448,404921.3348203436,699473.8049869541,101325.0,0.35000000000000003
0.27156346203472936,1.0,0.11450319551935458,0.0037854117839999993,46284.79708234251,8892288.819950048,128.6209607176679,30.248544161914246,404222.7544166569,698196.8634630775,101325.0,0.35100000000000003
0.27064116237501856,1.0,0.11423255435697956,0.0037854117839999993,46095.83627164827,8853877.041481692,128.40007116492416,30.177048330597046,403526.26736856153,696923.982893462,101325.0,0.352
0.26972307626135195,1.0,0.1139628312807182,0.0037854117839999993,45907.859791061936,8815677.641861815,128.17982297796027,30.10579503197273,402831.8643468913,695655.1441340373,101325.0,0.353
0.2688091790011761,1.0,0.11369402210171703,0.0037854117839999993,45720.86130289932,8777689.168394338,127.96021341033607,30.03478315946328,402139.53607864166,694390.3281616432,101325.0,0.354
0.267899446080626,1.0,0.1134261226556364,0.0037854117839999993,45534.83451862107,8739910.18033076,127.741239731462,29.964011612966548,401449.27334654285,693129.5160730765,101325.0,0.355
0.26699385316298313,1.0,0.11315912880247342,0.0037854117839999993,45349.77319838373,8702339.248754833,127.52289922648372,29.893479298809474,400761.0669886359,691872.6890841412,101325.0,0.356
0.26609237608714237,1.0,0.11289303642638628,0.0037854117839999993,45165.67115059553,8664974.95646846,127.3051891961674,29.823185129701677,400074.9078978537,690619.8285287084,101325.0,0.357
0.2651949908660901,1.0,0.11262784143552018,0.0037854117839999993,44982.52223147692,8627815.89787887,127.0881069567853,29.75312802468948,399390.78702160483,689370.9158577867,101325.0,0.358
0.26430167368540747,1.0,0.11236353976183477,0.0037854117839999993,44800.32034462567,8590860.678887097,126.87164984000383,29.683306909110314,398708.695361362,688125.9326386013,101325.0,0.359
0.2634124009017812,1.0,0.112100127360933,0.0037854117839999993,44619.059440586556,8554107.9167776,126.655815192771,29.613720714547505,398028.62397225376,686884.8605536794,101325.0,0.36
0.2625271490415334,1.0,0.11183760021189147,0.0037854117839999993,44438.73351642561,8517556.240109209,126.4406003772064,29.54436837878547,397350.56396266026,685647.6813999481,101325.0,0.361
0.26164589479916256,1.0,0.11157595431709232,0.0037854117839999993,44259.33661530875,8481204.288607186,126.22600277049075,29.475248845765293,396674.50649381237,684414.3770878372,101325.0,0.362
0.2607686150359014,1.0,0.11131518570205641,0.0037854117839999993,44080.86282608489,8445050.713056501,126.01201976475733,29.406361065540665,396000.4427793948,683184.9296403921,101325.0,0.363
0.2598952867782916,1.0,0.11105529041527812,0.0037854117839999993,43903.3062828734,8409094.175196324,125.7986487669841,29.337703994234236,395328.36408515234,681959.3211923946,101325.0,0.364
0.2590258872167673,1.0,0.11079626452806135,0.0037854117839999993,43726.661164655794,8373333.347615601,125.58588719888651,29.26927659399429,394658.2617285003,680737.5339894933,101325.0,0.365
0.25816039370425536,1.0,0.11053810413435709,0.0037854117839999993,43550.9216948718,8337766.9136498505,125.37373249681184,29.20107783295185,393990.127078138,679519.5503873397,101325.0,0.366
0.2572987837547941,1.0,0.11028080535060229,0.0037854117839999993,43376.082141019535,8302393.567279046,125.16218211163387,29.133106685178088,393323.95155366574,678305.3528507343,101325.0,0.367
0.2564410350421553,1.0,0.11002436431556013,0.0037854117839999993,43202.13681425986,8267212.013026598,124.9512335086486,29.065362130642153,392659.72662520554,677094.9239527796,101325.0,0.368
0.25558712539849104,1.0,0.10976877719016165,0.0037854117839999993,43029.08006902486,8232220.9658595035,124.7408841674713,28.997843155169317,391997.4438130251,675888.2463740419,101325.0,0.369
0.25473703281298693,1.0,0.10951404015734865,0.0037854117839999993,42856.90630263036,8197419.151089516,124.53113158193375,28.93054875039948,391337.0946871652,674685.3029017202,101325.0,0.37
0.2538907354305305,1.0,0.10926014942191813,0.0037854117839999993,42685.609954892476,8162805.30427545,124.32197325998314,28.86347791374608,390678.6708670703,673486.076428822,101325.0,0.371
0.25304821155039464,1.0,0.10900710121036773,0.0037854117839999993,42515.18550774807,8128378.171126486,124.11340672358108,28.796629648355253,390022.16402122274,672290.5499533502,101325.0,0.372
0.25220943962493103,1.0,0.1087548917707428,0.0037854117839999993,42345.6274848792,8094136.507406575,123.905429508604,28.730002963065434,389367.56586677977,671098.7065774921,101325.0,0.373
0.2513743982582782,1.0,0.10850351737248452,0.0037854117839999993,42176.93045134137,8060079.078839871,123.6980391647445,28.663596872367254,388714.8681692143,669910.529506821,101325.0,0.374
0.2505430662050825,1.0,0.10825297430627943,0.0037854117839999993,42009.08901319566,8026204.661017164,123.49123325541282,28.597410396363752,388064.06274195865,668726.0020495022,101325.0,0.375
0.24971542236923253,1.0,0.1080032588839102,0.0037854117839999993,41842.09781714458,7992512.039303339,123.28500935764018,28.531442560730987,387415.1414460514,667545.1076155072,101325.0,0.376
0.2488914458025995,1.0,0.1077543674381076,0.0037854117839999993,41675.9515501717,7959000.008745846,123.07936506198195,28.46569239667893,386768.0961897875,666367.8297158346,101325.0,0.377
0.24807111570380444,1.0,0.10750629632240379,0.0037854117839999993,41510.644939184975,7925667.373984125,122.87429797242251,28.400158940912675,386122.9189283713,665194.1519617391,101325.0,0.378
0.24725441141697754,1.0,0.10725904191098681,0.0037854117839999993,41346.17275066366,7892512.949160037,122.66980570628027,28.334841235594048,385479.60166357283,664024.0580639677,101325.0,0.379
0.24644131243054795,1.0,0.10701260059855626,0.0037854117839999993,41182.529790308916,7859535.557829236,122.46588589411382,28.269738328303433,384838.1364433874,662857.5318320009,101325.0,0.38
0.2456317983760347,1.0,0.10676696880018023,0.0037854117839999993,41019.71090269792,7826734.032873515,122.262536179629,28.204849272002015,384198.51536169753,661694.5571733034,101325.0,0.381
0.24482584902685273,1.0,0.10652214295115338,0.0037854117839999993,40857.71097094152,7794107.216414065,122.05975421958638,28.140173124994266,383560.7305579383,660535.1180925799,101325.0,0.382
0.24402344429713085,1.0,0.10627811950685624,0.0037854117839999993,40696.52491634536,7761653.959725663,121.85753768370977,28.075708950890785,382924.77421676565,659379.1986910371,101325.0,0.383
0.24322456424054031,1.0,0.1060348949426157,0.0037854117839999993,40536.147698074456,7729373.123151822,121.65588425459565,28.011455818571445,382290.6385677275,658226.7831656563,101325.0,0.384
0.24242918904913513,1.0,0.10579246575356656,0.0037854117839999993,40376.57431282118,7697263.576020775,121.4547916276229,27.947412802148815,381658.31588493794,657077.8558084671,101325.0,0.385
0.24163729905220355,1.0,0.10555082845451436,0.0037854117839999993,40217.79979447661,7665324.19656241,121.25425751086385,27.88357898093191,381027.7984867538,655932.401005832,101325.0,0.386
0.24084887471513097,1.0,0.10530997957979922,0.0037854117839999993,40059.81921380516,7633553.871826068,121.05427962499566,27.819953439390265,380399.0787354546,654790.4032377349,101325.0,0.387
0.24006389663827202,1.0,0.10506991568316094,0.0037854117839999993,39902.62767812256,7601951.497599212,120.85485570321275,27.756535267118238,379772.14903692517,653651.8470770783,101325.0,0.388
0.23928234555583944,1.0,0.1048306333376051,0.0037854117839999993,39746.22033097705,7570515.978326967,120.65598349113961,27.69332355879968,379147.00184034073,652516.7171889849,101325.0,0.389
0.2385042023347936,1.0,0.10459212913527031,0.0037854117839999993,39590.59235183377,7539246.227032508,120.45766074674488,27.630317414172854,378523.6296378551,651384.9983301049,101325.0,0.39
0.23772944797375326,1.0,0.10435439968729657,0.0037854117839999993,39435.738955762376,7508141.165238279,120.25988524025546,27.567515937995662,377902.02496429125,650256.675347933,101325.0,0.391
0.23695806360190874,1.0,0.10411744162369466,0.0037854117839999993,39281.655393127716,7477199.722888068,120.06265475407194,27.504918240011133,377282.1803968351,649131.7331801282,101325.0,0.392
0.2361900304779515,1.0,0.1038812515932167,0.0037854117839999993,39128.336949283694,7446420.838269892,119.86596708268455,27.442523434913237,376664.0885547312,648010.156853841,101325.0,0.393
0.23542532998900884,1.0,0.1036458262632277,0.0037854117839999993,38975.77894427015,7415803.457939679,119.66982003258957,27.38033064231295,376047.74209898204,646891.9314850466,101325.0,0.394
0.23466394364959386,1.0,0.1034111623195781,0.0037854117839999993,38823.97673251276,7385346.536645784,119.47421142220689,27.318338986704575,375433.1337320487,645777.042277884,101325.0,0.395
0.23390585310055997,1.0,0.10317725646647755,0.0037854117839999993,38672.925702525994,7355049.037254269,119.27913908179777,27.25654759743242,374820.2561975554,644665.4745239997,101325.0,0.396
0.2331510401080704,1.0,0.10294410542636948,0.0037854117839999993,38522.621276618964,7324909.9306749925,119.08460085338385,27.194955608657633,374209.1022799958,643557.2136019013,101325.0,0.397
0.23239948656257534,1.0,0.1027117059398069,0.0037854117839999993,38373.05891060424,7294928.1957884375,118.890594590666,27.133562159325418,373599.6648044417,642452.2449763111,101325.0,0.398
0.2316511744777984,1.0,0.1024800547653291,0.0037854117839999993,38224.23409350958,7265102.8193733515,118.69711815894499,27.072366393132445,372991.936636255,641350.5541975304,101325.0,0.399
0.23090608598973247,1.0,0.10224914867933937,0.0037854117839999993,38076.14234729248,7235432.7960351,118.50416943504166,27.011367458494547,372385.91068080167,640252.1269008066,101325.0,0.4
0.2301642033556477,1.0,0.10201898447598373,0.0037854117839999993,37928.7792265576,7205917.128134791,118.31174630721848,26.95056450851471,371781.57988316775,639156.9488057061,101325.0,0.401
0.22942550895310557,1.0,0.10178955896703062,0.0037854117839999993,37782.140318276935,7176554.82571914,118.1198466751017,26.889956700951256,371178.9372278789,638065.0057154961,101325.0,0.402
0.22868998527898413,1.0,0.10156086898175164,0.0037854117839999993,37636.22124151282,7147344.906451031,117.92846844960361,26.82954319818635,370577.97573862097,636976.2835165253,101325.0,0.403
0.22795761494851266,1.0,0.10133291136680313,0.0037854117839999993,37491.01764714363,7118286.395540864,117.73760955284637,26.769323167194734,369978.6884779644,635890.7681776177,101325.0,0.404
0.22722838069431567,1.0,0.10110568298610881,0.0037854117839999993,37346.52521759216,7089378.32567853,117.5472679180853,26.709295779512697,369381.0685470895,634808.445749465,101325.0,0.405
0.22650226536546225,1.0,0.10087918072074334,0.0037854117839999993,37202.73966655678,7060619.736966173,117.35744148963397,26.64946021120733,368785.10908551567,633729.3023640292,101325.0,0.406
0.2257792519265299,1.0,0.10065340146881681,0.0037854117839999993,37059.65673874511,7032009.6768515855,117.16812822278908,26.589815642846013,368190.80327083106,632653.3242339481,101325.0,0.40700000000000003
0.22505932345667448,1.0,0.10042834214536013,0.0037854117839999993,36917.2722096104,7003547.200062326,116.97932608375622,26.530361259466126,367598.1443184264,631580.4976519466,101325.0,0.40800000000000003
0.22434246314870826,1.0,0.10020399968221143,0.0037854117839999993,36775.58188509047,6975231.368540504,116.79103304957644,26.47109625054505,367007.1254812297,630510.8089902527,101325.0,0.40900000000000003
0.22362865430818682,1.0,0.09998037102790325,0.0037854117839999993,36634.581601349215,6947061.251378247,116.6032471080531,26.412019809970367,366417.740049444,629444.2447000191,101325.0,0.41000000000000003
0.2229178803525057,1.0,0.09975745314755075,0.0037854117839999993,36494.267224520605,6919035.924753809,116.41596625767947,26.35313113601032,365829.98135028686,628380.7913107497,101325.0,0.41100000000000003
0.2222101248100063,1.0,0.09953524302274074,0.0037854117839999993,36354.634650455235,6891154.471868355,116.22918850756687,26.2944294312845,365243.8427477323,627320.4354297328,101325.0,0.41200000000000003
0.22150537131909076,1.0,0.09931373765142164,0.0037854117839999993,36215.67980446932,6863415.982883397,116.0429118773735,26.235913902734776,364659.31764225475,626263.1637414742,101325.0,0.41300000000000003
0.2208036036273184,1.0,0.09909293404779432,0.0037854117839999993,36077.39864109616,6835819.554858861,115.85713439723379,26.177583761596473,364076.3994705755,625208.9630071413,101325.0,0.41400000000000003
0.22010480559059553,1.0,0.09887282924220372,0.0037854117839999993,35939.787143839974,6808364.291691779,115.67185410768825,26.119438223369716,363495.0817054108,624157.8200640087,101325.0,0.41500000000000004
0.21940896117223282,1.0,0.0986534202810315,0.0037854117839999993,35802.841324932204,6781049.304055625,115.4870690596139,26.061476507791077,362915.3578552224,623109.721824909,101325.0,0.41600000000000004
0.21871605444215575,1.0,0.09843470422658934,0.0037854117839999993,35666.55722509011,6753873.70934027,115.30277731415555,26.00369783880542,362337.22146397026,622064.6552776888,101325.0,0.417
0.21802606957602597,1.0,0.09821667815701332,0.0037854117839999993,35530.93091327775,6726836.63159252,115.11897694265696,25.94610144453794,361760.6661108667,621022.607484669,101325.0,0.418
0.21733899085441105,1.0,0.09799933916615891,0.0037854117839999993,35395.95848646926,6699937.201457316,114.93566602659352,25.88868655726648,361185.6854101336,619983.5655821103,101325.0,0.419
0.21665480266195247,1.0,0.09778268436349696,0.0037854117839999993,35261.63606941441,6673174.556119455,114.7528426575046,25.831452413394025,360612.2730107607,618947.516779683,101325.0,0.42
0.21597348948654144,1.0,0.09756671087401042,0.0037854117839999993,35127.95981440647,6646547.839245977,114.57050493692682,25.774398253421413,360040.4225962666,617914.4483599403,101325.0,0.421
0.2152950359185038,1.0,0.09735141583809191,0.0037854117839999993,34994.92590105226,6620056.20092909,114.38865097632795,25.7175233219203,359470.1278844612,616884.3476777992,101325.0,0.422
0.21461942664979342,1.0,0.09713679641144211,0.0037854117839999993,34862.53053604442,6593698.797629673,114.2072788970411,25.660826867506294,358901.38262721035,615857.202160022,101325.0,0.423
0.21394664647318734,1.0,0.09692284976496893,0.0037854117839999993,34730.76995293592,6567474.792121389,114.02638683019966,25.60430814281233,358334.1806102028,614832.9993047051,101325.0,0.424
0.21327668028149652,1.0,0.09670957308468743,0.0037854117839999993,34599.6404119167,6541383.35343531,113.84597291667254,25.547966404462233,357768.5156527183,613811.7266807704,101325.0,0.425
0.2126095130667774,1.0,0.09649696357162066,0.0037854117839999993,34469.138199592424,6515423.656805141,113.66603530700012,25.491800913044518,357204.38160739857,612793.3719274628,101325.0,0.426
0.21194512991955292,1.0,0.0962850184417011,0.0037854117839999993,34339.259628765416,6489594.88361297,113.48657216133067,25.435810933086355,356641.7723600192,611777.9227538501,101325.0,0.427
0.2112835160280413,1.0,0.09607373492567306,0.0037854117839999993,34210.00103821765,6463896.221335584,113.30758164935713,25.37999573302778,356080.6818292641,610765.3669383288,101325.0,0.428
0.21062465667739258,1.0,0.09586311026899566,0.0037854117839999993,34081.35879249582,6438326.863491305,113.12906195025457,25.324354585196083,355521.10396650166,609755.6923281326,101325.0,0.429
0.20996853724892756,1.0,0.09565314173174673,0.0037854117839999993,33953.329281698476,6412886.009587369,112.95101125261812,25.268886765780394,354963.0327555625,608748.8868388466,101325.0,0.43
0.2093151432193885,1.0,0.09544382658852735,0.0037854117839999993,33825.90892126516,6387572.8650678275,112.77342775440114,25.213591554806488,354406.46221251925,607744.9384539239,101325.0,0.431
0.20866446016019796,1.0,0.09523516212836715,0.0037854117839999993,33699.09415176758,6362386.64126198,112.59630966285452,25.158468236111766,353851.38638546853,606743.8352242094,101325.0,0.432
0.20801647373671686,1.0,0.09502714565463043,0.0037854117839999993,33572.88143870275,6337326.555333307,112.41965519446553,25.10351609732043,353297.7993543136,605745.5652674623,101325.0,0.433
0.20737116970751626,1.0,0.09481977448492292,0.0037854117839999993,33447.267272288096,6312391.83022892,112.243462574898,25.048734429818886,352745.69523054996,604750.1167678883,101325.0,0.434
0.2067285339236531,1.0,0.09461304595099926,0.0037854117839999993,33322.24816725851,6287581.69462952,112.06773003893255,24.994122528731282,352195.0681570524,603757.4779756732,101325.0,0.435
0.20608855232795287,1.0,0.0944069573986713,0.0037854117839999993,33197.820662665334,6262895.382899842,111.89245583040727,24.939679692895286,351645.91230786307,602767.6372065189,101325.0,0.436
0.20545121095429833,1.0,0.094201506187717,0.0037854117839999993,33073.981321677195,6238332.135039597,111.7176382021591,24.88540522483802,351098.2218879822,601780.5828411864,101325.0,0.437
0.20481649592692766,1.0,0.09399668969179008,0.0037854117839999993,32950.7267313828,6213891.1966349045,111.54327541596543,24.831298430752202,350551.99113316013,600796.3033250406,101325.0,0.438
0.20418439345973077,1.0,0.09379250529833034,0.0037854117839999993,32828.053502595525,6189571.818810202,111.3693657424863,24.77735862047244,350007.21430969087,599814.7871675995,101325.0,0.439
0.20355488985556272,1.0,0.09358895040847479,0.0037854117839999993,32705.958269659888,6165373.258180631,111.19590746120709,24.72358510745176,349463.8857142077,598836.022942088,101325.0,0.44
