run_time [s],time [s],state [-],Sensor Bus [Volts],OX-LC-A [lbf],OX-LC-B [lbf],OX-LC-C [lbf],OX-LC-D [lbf],FU-LC-A [lbf],FU-LC-B [lbf],FU-LC-C [lbf],FU-LC-D [lbf],CH-LC-A [lbf],CH-LC-B [lbf],OX-TC-093 [degF],OX-TC-097 [degF],FC-TC-056 [degF],CH-STC-101-A [degF],CH-STC-101-B [degF],CH-STC-101-C [degF]OX-PT-094 [psig],OX-PT-098 [psig],N2-PT-019 [psig],CH-PT-100 [psig]
63.9390,12.5430,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
63.9440,12.5480,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
63.9490,12.5530,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8974,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
63.9540,12.5580,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
63.9590,12.5630,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
63.9640,12.5680,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.9013,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
63.9690,12.5730,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
63.9740,12.5780,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8993,0.0010,0.0000,0.2590,0.26
63.9790,12.5830,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
63.9840,12.5880,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
63.9890,12.5930,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.9003,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
63.9940,12.5980,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
63.9990,12.6030,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.0040,12.6080,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.0090,12.6130,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.0140,12.6180,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2600,0.26
64.0190,12.6230,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8983,0.0000,0.0010,0.2590,0.26
64.0240,12.6280,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2532,0.8983,0.9003,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
64.0290,12.6330,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.0340,12.6380,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.0390,12.6430,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.0440,12.6480,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.0490,12.6530,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2532,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.0540,12.6580,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.0590,12.6630,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.0640,12.6680,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2522,0.8993,0.8993,0.8983,0.8974,0.0000,0.0000,0.2590,0.26
64.0690,12.6730,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.0740,12.6780,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2532,0.8983,0.8993,0.8993,0.8983,0.0000,0.0000,0.2590,0.26
64.0790,12.6830,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.0840,12.6880,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.0890,12.6930,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8974,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
64.0940,12.6980,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
64.0990,12.7030,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.1040,12.7080,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.1090,12.7130,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8974,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
64.1140,12.7180,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.1190,12.7230,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9013,0.8993,0.8983,0.0000,0.0000,0.2590,0.26
64.1240,12.7280,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8974,0.8983,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
64.1290,12.7330,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0029,0.2522,0.8993,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.1340,12.7380,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8983,0.8993,0.0000,0.0010,0.2590,0.26
64.1390,12.7430,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0029,0.2522,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.1440,12.7480,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0010,0.2590,0.26
64.1490,12.7530,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.1540,12.7580,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
64.1590,12.7630,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8983,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
64.1640,12.7680,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2512,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.1690,12.7730,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2522,0.8983,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.1740,12.7780,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2532,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2600,0.26
64.1790,12.7830,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8983,0.0000,0.0010,0.2590,0.26
64.1840,12.7880,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.1890,12.7930,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
64.1940,12.7980,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
64.1990,12.8030,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
64.2040,12.8080,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8974,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.2090,12.8130,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2532,0.8983,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
64.2140,12.8180,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
64.2190,12.8230,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.2240,12.8280,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
64.2290,12.8330,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.2340,12.8380,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
64.2390,12.8430,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.2440,12.8480,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2532,0.8974,0.9003,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
64.2490,12.8530,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
64.2540,12.8580,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.2590,12.8630,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
64.2640,12.8680,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.2690,12.8730,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
64.2740,12.8780,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8974,0.8993,0.0000,0.0000,0.2590,0.26
64.2790,12.8830,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.2840,12.8880,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
64.2890,12.8930,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8983,0.8974,0.8983,0.0000,0.0000,0.2590,0.26
64.2940,12.8980,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.2990,12.9030,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2600,0.26
64.3040,12.9080,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2532,0.9003,0.9013,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.3090,12.9130,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.3140,12.9180,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.3190,12.9230,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.3240,12.9280,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.3290,12.9330,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.3340,12.9380,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2532,0.8993,0.9013,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
64.3390,12.9430,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.3440,12.9480,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.3490,12.9530,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.3540,12.9580,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.3590,12.9630,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9013,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.3640,12.9680,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8974,0.8983,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
64.3690,12.9730,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.3740,12.9780,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8993,0.8993,0.0000,0.0010,0.2590,0.26
64.3790,12.9830,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.3840,12.9880,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.3890,12.9930,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
64.3940,12.9980,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.3990,13.0030,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.4040,13.0080,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2512,0.8983,0.8993,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.4090,13.0130,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2532,0.8983,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.4140,13.0180,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8993,0.8983,0.0000,0.0000,0.2590,0.26
64.4190,13.0230,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8983,0.0000,0.0010,0.2600,0.26
64.4240,13.0280,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2532,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.4290,13.0330,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0000,0.2522,0.8974,0.8993,0.8983,0.8983,0.0000,0.0000,0.2600,0.26
64.4340,13.0380,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2532,0.8993,0.8993,0.8974,0.8974,0.0000,0.0000,0.2590,0.26
64.4390,13.0430,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2532,0.8993,0.9003,0.8983,0.8983,0.0000,0.0000,0.2581,0.26
64.4440,13.0480,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.4490,13.0530,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
64.4540,13.0580,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8993,0.9003,0.8983,0.8993,0.0000,0.0000,0.2590,0.26
64.4590,13.0630,1.0000,0.9218,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0020,0.2522,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.4640,13.0680,1.0000,0.9208,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.8993,0.8983,0.8983,0.0000,0.0000,0.2590,0.26
64.4690,13.0730,1.0000,0.9228,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,0.0010,0.2522,0.8983,0.9003,0.8993,0.8993,0.0000,0.0000,0.2590,0.26
