run_time [s],time [s],state [-],Sensor Bus [Volts],OX-LC-A [lbf],OX-LC-B [lbf],OX-LC-C [lbf],OX-LC-D [lbf],FU-LC-A [lbf],FU-LC-B [lbf],FU-LC-C [lbf],FU-LC-D [lbf],CH-LC-A [lbf],CH-LC-B [lbf],OX-TC-093 [degF],OX-TC-097 [degF],FC-TC-056 [degF],CH-STC-101-A [degF],CH-STC-101-B [degF],CH-STC-101-C [degF]OX-PT-094 [psig],OX-PT-098 [psig],N2-PT-019 [psig],CH-PT-100 [psig]
16.8070,1.5100,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.8120,1.5150,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
16.8170,1.5200,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,109.7841,108.0668,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.8220,1.5250,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,108.6393,108.0668,108.6393,-200.0000,-199.3640,-5.8969,-5.66
16.8270,1.5300,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
16.8320,1.5350,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,109.7841,108.0668,109.2117,108.6393,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.8370,1.5400,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.2117,108.6393,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.8420,1.5450,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
16.8470,1.5500,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.8520,1.5550,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.6393,-199.3640,-200.0000,-5.8969,-5.54
16.8570,1.5600,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.8620,1.5650,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
16.8670,1.5700,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
16.8720,1.5750,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,110.3566,108.6393,109.2117,108.6393,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.8770,1.5800,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,109.7841,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.42
16.8820,1.5850,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.0668,108.6393,107.4944,108.0668,-200.0000,-199.3640,-5.8969,-5.54
16.8870,1.5900,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,109.7841,108.0668,109.2117,108.6393,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.8920,1.5950,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,107.4944,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
16.8970,1.6000,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,110.3566,108.6393,108.6393,108.0668,108.6393,-199.3640,-200.0000,-5.8969,-5.54
16.9020,1.6050,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.9070,1.6100,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.7776,-5.54
16.9120,1.6150,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
16.9170,1.6200,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.9220,1.6250,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,109.7841,108.6393,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.66
16.9270,1.6300,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,110.3566,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
16.9320,1.6350,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.9370,1.6400,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
16.9420,1.6450,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,109.7841,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
16.9470,1.6500,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.9520,1.6550,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.9290,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-6.0161,-5.54
16.9570,1.6600,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.9620,1.6650,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
16.9670,1.6700,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-6.0161,-5.54
16.9720,1.6750,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.9770,1.6800,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.8969,-5.54
16.9820,1.6850,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,110.3566,108.0668,109.2117,108.6393,108.0668,-200.0000,-200.0000,-5.7776,-5.54
16.9870,1.6900,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
16.9920,1.6950,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.0668,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.66
16.9970,1.7000,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.0020,1.7050,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,109.7841,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.0070,1.7100,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.42
17.0120,1.7150,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.6393,109.2117,108.6393,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.0170,1.7200,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.0220,1.7250,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.0270,1.7300,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.6393,109.2117,108.6393,108.0668,-200.0000,-200.0000,-5.7776,-5.54
17.0320,1.7350,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.0370,1.7400,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.0420,1.7450,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,109.7841,108.6393,109.2117,108.6393,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.0470,1.7500,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-271.4569,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-199.3640,-5.8969,-5.54
17.0520,1.7550,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-199.3640,-5.8969,-5.54
17.0570,1.7600,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.0620,1.7650,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.0670,1.7700,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.0720,1.7750,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.0770,1.7800,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.6393,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.0820,1.7850,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,109.2117,108.0668,108.0668,-199.3640,-200.0000,-5.8969,-5.54
17.0870,1.7900,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,108.6393,107.4944,108.0668,-200.0000,-200.0000,-5.7776,-5.54
17.0920,1.7950,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.0970,1.8000,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.7776,-5.54
17.1020,1.8050,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,109.7841,108.0668,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.1070,1.8100,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.1120,1.8150,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.6393,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.1170,1.8200,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.1220,1.8250,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,110.3566,108.6393,109.7841,108.0668,108.6393,-200.0000,-200.0000,-5.7776,-5.54
17.1270,1.8300,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.1320,1.8350,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.1370,1.8400,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-271.4569,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.1420,1.8450,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.7776,-5.66
17.1470,1.8500,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.1520,1.8550,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.1570,1.8600,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,109.7841,108.0668,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.1620,1.8650,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.1670,1.8700,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,109.7841,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.1720,1.8750,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,109.7841,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.1770,1.8800,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.1820,1.8850,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.66
17.1870,1.8900,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.1920,1.8950,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.1970,1.9000,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.6393,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.2020,1.9050,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.2070,1.9100,1.0000,0.5661,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.2120,1.9150,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.2170,1.9200,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.2220,1.9250,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,110.3566,108.6393,109.2117,108.6393,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.2270,1.9300,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.2320,1.9350,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.2370,1.9400,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.2420,1.9450,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-271.4569,110.3566,108.0668,108.6393,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.2470,1.9500,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,109.2117,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.2520,1.9550,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.7776,-5.54
17.2570,1.9600,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.2620,1.9650,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.7776,-5.54
17.2670,1.9700,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.2720,1.9750,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.2770,1.9800,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-269.7396,110.3566,108.6393,108.6393,107.4944,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.2820,1.9850,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.2117,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.2870,1.9900,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,108.6393,108.0668,107.4944,-200.0000,-200.0000,-5.8969,-5.54
17.2920,1.9950,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.2970,2.0000,1.0000,0.5655,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
17.3020,2.0050,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.6393,108.6393,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.66
17.3070,2.0100,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.8845,110.3566,108.0668,109.2117,108.0668,108.6393,-200.0000,-199.3640,-5.8969,-5.54
17.3120,2.0150,1.0000,0.5667,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,109.7841,108.0668,109.2117,108.0668,108.6393,-200.0000,-200.0000,-5.8969,-5.54
17.3170,2.0200,1.0000,0.5673,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-270.3120,110.3566,108.6393,109.2117,108.0668,108.0668,-200.0000,-200.0000,-5.8969,-5.54
