run_time [s],time [s],state [-],Sensor Voltage [Volts],OX-LC-A [lbf],OX-LC-B [lbf],OX-LC-C [lbf],OX-LC-D[lbf], FU-LC-A [lbf],FU-LC-B [lbf],FU-LC-C [lbf],FU-LC-D [lbf],CH-LC-A [lbf], CH-LC-B [lbf],OX-TC-093 [degF],OX-TC-097 [degF],FC-TC-056 [degF],CH-STC-101-A [degF], CH-STC-101-B [degF],CH-STC-101-C [degF]OX-PT-094 [psig],OX-PT-098 [psig],N2-PT-019 [psig], CH-PT-100 [psig]
93.6490,579.7131,9.8270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,450.6667,32292.5000,32658.5000
93.6540,580.3279,9.8320,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.6590,579.7131,9.8370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32414.5000,32658.5000
93.6640,579.7131,9.8420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,538919.5625,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.6690,579.7131,9.8470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.6740,579.7131,9.8520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.6790,579.7131,9.8570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.6840,579.7131,9.8620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538334.0000,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.6890,579.7131,9.8670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.6940,579.7131,9.8720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.6990,579.7131,9.8770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.7040,579.7131,9.8820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-418.0000,539505.1875,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.7090,579.7131,9.8870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.7140,579.7131,9.8920,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.7190,579.7131,9.8970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.7240,580.3279,9.9020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.7290,579.7131,9.9070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.7340,579.7131,9.9120,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537748.3750,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.7390,579.7131,9.9170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,537162.7500,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.7440,579.0983,9.9220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.7490,579.7131,9.9270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.7540,579.7131,9.9320,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.7590,579.7131,9.9370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.7640,579.7131,9.9420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1924.3999,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.7690,580.3279,9.9470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.7740,580.3279,9.9520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,539505.1875,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.7790,579.7131,9.9570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.7840,579.7131,9.9620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.7890,579.7131,9.9670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.7940,579.7131,9.9720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.7990,579.7131,9.9770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.8040,580.3279,9.9820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.8090,579.7131,9.9870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.8140,580.3279,9.9920,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538334.0000,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.8190,580.3279,9.9970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.8240,580.3279,10.0020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.8290,580.3279,10.0070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32536.5000
93.8340,579.7131,10.0120,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.8390,579.7131,10.0170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32170.5000,32658.5000
93.8440,579.7131,10.0220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.8490,579.0983,10.0270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538334.0000,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.8540,580.3279,10.0320,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.8590,579.7131,10.0370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.8640,580.3279,10.0420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538334.0000,538919.5625,537748.3750,149495.5938,-200.0000,-200.0000,32292.5000,32658.5000
93.8690,580.3279,10.0470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538919.5625,538334.0000,538334.0000,150081.1875,-200.0000,-200.0000,32414.5000,32658.5000
93.8740,580.3279,10.0520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.8790,579.7131,10.0570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.8840,580.3279,10.0620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.8890,579.7131,10.0670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.8940,579.7131,10.0720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.8990,579.7131,10.0770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.9040,579.7131,10.0820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.9090,579.7131,10.0870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.9140,580.3279,10.0920,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,537748.3750,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.9190,579.7131,10.0970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.9240,580.3279,10.1020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538919.5625,538334.0000,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.9290,579.7131,10.1070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.9340,580.3279,10.1120,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.9390,579.7131,10.1170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.9440,580.3279,10.1220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.9490,579.7131,10.1270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.9540,579.7131,10.1320,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32536.5000
93.9590,579.7131,10.1370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32536.5000
93.9640,579.7131,10.1420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540676.3750,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.9690,579.7131,10.1470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
93.9740,580.3279,10.1520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.9790,579.7131,10.1570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.9840,579.7131,10.1620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
93.9890,579.7131,10.1670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
93.9940,579.7131,10.1720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538334.0000,537748.3750,150666.7969,-200.0000,450.6667,32292.5000,32658.5000
93.9990,579.7131,10.1770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
94.0040,579.7131,10.1820,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,450.6667,32414.5000,32536.5000
94.0090,579.7131,10.1870,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,537748.3750,150666.7969,450.6667,-200.0000,32292.5000,32536.5000
94.0140,579.7131,10.1920,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540676.3750,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
94.0190,579.7131,10.1970,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,539505.1875,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
94.0240,579.7131,10.2020,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
94.0290,579.7131,10.2070,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
94.0340,580.3279,10.2120,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
94.0390,579.0983,10.2170,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32536.5000
94.0440,580.3279,10.2220,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
94.0490,579.7131,10.2270,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1338.7999,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
94.0540,579.7131,10.2320,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,538334.0000,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
94.0590,579.7131,10.2370,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,538919.5625,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32536.5000
94.0640,579.7131,10.2420,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538334.0000,537162.7500,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
94.0690,579.7131,10.2470,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,537748.3750,538334.0000,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
94.0740,579.7131,10.2520,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540676.3750,538919.5625,538919.5625,538334.0000,150081.1875,-200.0000,-200.0000,32292.5000,32658.5000
94.0790,579.7131,10.2570,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,1924.3999,540090.7500,538334.0000,538919.5625,537748.3750,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
94.0840,580.3279,10.2620,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,450.6667,32292.5000,32658.5000
94.0890,579.7131,10.2670,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,538334.0000,150666.7969,-200.0000,-200.0000,32292.5000,32658.5000
94.0940,579.7131,10.2720,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,167.6000,540090.7500,538334.0000,538919.5625,537748.3750,150081.1875,-200.0000,-200.0000,32292.5000,32536.5000
94.0990,579.7131,10.2770,1,0.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,-404.0000,753.2000,540090.7500,537748.3750,538919.5625,537162.7500,150666.7969,-200.0000,-200.0000,32170.5000,32536.5000
